ClienteID,ETF_Nombre,ETF_ISIN,Grupo,Rank_Grupo,Peso_Asignado,Rentabilidad_Anual_Predicha,Contribucion_%,Rentabilidad_Esperada_Cliente_%
42,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.63
42,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.63
42,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.63
43,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2167,7.031000000000001,1.5236177000000002,9.91
43,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2167,5.402666666666666,1.1707578666666665,9.91
43,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2167,2.3120666666666665,0.5010248466666667,9.91
43,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,9.91
43,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,9.91
44,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.69
44,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.69
44,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.69
44,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.69
44,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.2,4.674,0.9348000000000001,28.69
45,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2167,7.031000000000001,1.5236177000000002,9.91
45,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2167,5.402666666666666,1.1707578666666665,9.91
45,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2167,2.3120666666666665,0.5010248466666667,9.91
45,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,9.91
45,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,9.91
46,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.25,7.031000000000001,1.7577500000000001,21.93
46,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.25,5.402666666666666,1.3506666666666665,21.93
46,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.175,24.99786666666667,4.374626666666667,21.93
46,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.175,78.56666666666668,13.749166666666667,21.93
46,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,21.93
47,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.63
47,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.63
47,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.63
47,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.63
47,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.63
47,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.63
48,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
48,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
48,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
48,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
48,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,28.85
49,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.63
49,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.63
49,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.63
49,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.63
49,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.63
49,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.63
50,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
50,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
50,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
50,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
50,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,28.85
51,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
51,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
51,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
51,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
51,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
52,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
52,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
52,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
52,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
52,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
53,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
53,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
53,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
53,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
53,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
54,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.63
54,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.63
54,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.63
54,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.63
54,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.63
54,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.63
55,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
55,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
55,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
55,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
55,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,28.85
56,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.63
56,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.63
56,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.63
56,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.63
56,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.63
56,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.63
57,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
57,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
57,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
57,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
57,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
58,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
58,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
58,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
58,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
58,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,28.85
59,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2167,7.031000000000001,1.5236177000000002,9.91
59,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2167,5.402666666666666,1.1707578666666665,9.91
59,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2167,2.3120666666666665,0.5010248466666667,9.91
59,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,9.91
59,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,9.91
60,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
60,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
60,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
60,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.15,24.99786666666667,3.7496800000000006,18.95
60,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.15,78.56666666666668,11.785000000000002,18.95
60,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,18.95
61,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.63
61,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.63
61,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.63
61,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.63
61,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.63
61,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.63
62,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2167,7.031000000000001,1.5236177000000002,9.91
62,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2167,5.402666666666666,1.1707578666666665,9.91
62,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2167,2.3120666666666665,0.5010248466666667,9.91
62,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,9.91
62,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,9.91
63,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
63,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
63,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
63,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.15,24.99786666666667,3.7496800000000006,18.95
63,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.15,78.56666666666668,11.785000000000002,18.95
63,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,18.95
64,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
64,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
64,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
64,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
64,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
65,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
65,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
65,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
65,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
65,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,28.85
66,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.225,7.031000000000001,1.5819750000000001,26.57
66,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.225,5.402666666666666,1.2155999999999998,26.57
66,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.225,24.99786666666667,5.624520000000001,26.57
66,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.225,78.56666666666668,17.677500000000002,26.57
66,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,26.57
67,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
67,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
67,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
67,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
67,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
68,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
68,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
68,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
68,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.15,24.99786666666667,3.7496800000000006,18.95
68,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.15,78.56666666666668,11.785000000000002,18.95
68,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,18.95
69,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
69,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
69,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
69,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.15,24.99786666666667,3.7496800000000006,18.95
69,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.15,78.56666666666668,11.785000000000002,18.95
69,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,18.95
70,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
70,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
70,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
70,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
70,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,28.85
71,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,18.95
71,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,18.95
71,iShares € Corp Bond Fncl ETF EUR Dist,IE00B87RLX93,RF,3,0.2,2.3120666666666665,0.46241333333333334,18.95
71,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.15,24.99786666666667,3.7496800000000006,18.95
71,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.15,78.56666666666668,11.785000000000002,18.95
71,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.1,4.674,0.46740000000000004,18.95
72,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
72,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
72,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
72,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
72,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
73,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
73,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
73,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
73,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
73,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
74,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.63
74,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.63
74,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.63
74,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.63
74,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.63
74,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.63
75,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
75,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
75,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
75,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
75,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
76,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.69
76,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.69
76,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.69
76,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.69
76,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.2,4.674,0.9348000000000001,28.69
77,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.63
77,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.63
77,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.63
77,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.63
77,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.63
77,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.63
78,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.15,7.031000000000001,1.05465,28.69
78,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.15,5.402666666666666,0.8103999999999999,28.69
78,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.69
78,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.69
78,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.2,4.674,0.9348000000000001,28.69
79,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.29
79,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.29
79,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.29
79,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,28.29
79,iShares € Floating Rate Bd AdvcdETF€Dist,IE00BF5GB717,Alt,4,0.15,1.969,0.29535,28.29
80,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.64
80,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.1833,24.99786666666667,4.58210896,28.64
80,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.1833,78.56666666666668,14.401270000000002,28.64
80,iShares EURO STOXX Banks 30-15ETF DE acc,DE000A2QP372,RV,3,0.1833,38.62644444444444,7.0802272666666655,28.64
80,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.25,4.674,1.1685,28.64
81,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.25,7.031000000000001,1.7577500000000001,21.93
81,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.25,5.402666666666666,1.3506666666666665,21.93
81,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.175,24.99786666666667,4.374626666666667,21.93
81,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.175,78.56666666666668,13.749166666666667,21.93
81,AXA IM US Treasury 0-1 Year ETF USD Acc,IE00087GRUR0,Alt,5,0.15,4.674,0.7011000000000001,21.93
82,Xtrackers US Treasuries 3-7 ETF 1D,LU2662649503,RF,5,0.2,7.031000000000001,1.4062000000000001,28.85
82,iShares Broad € HY Corp Bd ETF EUR Dist,IE00BG0J4B71,RF,4,0.2,5.402666666666666,1.0805333333333331,28.85
82,iShares EURO STOXX Banks 30-15 ETF (DE),DE0006289309,RV,5,0.25,24.99786666666667,6.249466666666668,28.85
82,VanEck Space Innovators ETF A USD Acc,IE000YU9K6K2,RV,4,0.25,78.56666666666668,19.64166666666667,28.85
